,Date,TweetID,Text,BTC Price,User Location,User follower count,UserFollowingCount,User Verified,Quote Status?,AccountCreationDate,Default Profile Theme?,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
1553,7/14/2021,1.41538E+18,Today we make it easier to find the latest and most popular crypto airdrops. GET YOUR FREE CRYPTO! betareleaseairdrop cryptocurrency bitcoin Ethereum    Bitcoin altcoin atic  SAFEMOON ,32807.19,,1026,351,FALSE,FALSE,6/19/2020 2:28,TRUE,FALSE,351,0.775,0.525
1558,7/14/2021,1.41538E+18,I think  is the best and most forceful voice today about why the freedoms Bitcoin enables are more powerful for dissidents and the disenfranchised than they are for criminals. ,32807.19,Sign up here! 👉,823,583,FALSE,FALSE,7/14/2008 15:39,TRUE,FALSE,583,0.575,0.575
1563,7/14/2021,1.41538E+18, Wont use green energy to power the poor people but will use it to mine bitcoin  Perfect sense,32807.19,,59,155,FALSE,FALSE,1/3/2012 23:12,TRUE,FALSE,155,0.633333333,0.133333333
1564,7/14/2021,1.41538E+18, The project is implemented very professionally and has a clear development plan. .iam participant and this amazing good project nice Bsc BinanceSmartChain Bitcoin Ethreum Airdrop,32807.19,,95,1038,FALSE,FALSE,9/5/2019 6:04,TRUE,FALSE,1038,0.602666667,0.426
1566,7/14/2021,1.41538E+18,NEW: Popular American football star  has announced he will be taking home all future endorsement deals in Bitcoin.,32807.19,Global,3057,386,FALSE,FALSE,7/19/2018 7:54,FALSE,FALSE,386,0.369886364,0.184090909
1570,7/14/2021,1.41538E+18,"  As we all know, peoples are talking about inflation. We need to do something about it, to save our asset, and Crypto is a solution. By buying Bitcoin    the value of our asset will be secure as it will not decrease but increase. DM me If you are interested for more info.",32807.19,United States of America,2240,1539,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1539,0.533333333,0.383333333
1586,7/14/2021,1.41538E+18, POV me looking for a fuck to give on ur cantaloupe-eatin-ass opinion ,32807.19,,215,282,FALSE,FALSE,5/23/2018 16:22,TRUE,FALSE,282,0.6,-0.4
1588,7/14/2021,1.41538E+18,"  Yahoo Finance sure didn’t think Hinman was just giving his opinion back in 2018. “Are bitcoin and ether securities? Finally, one of the biggest questions and debates in crypto has been answered by the SEC, officially.” ",32807.19,,14,208,FALSE,FALSE,11/21/2020 7:05,TRUE,FALSE,208,0.622222222,0.1
1631,7/14/2021,1.41538E+18, Excellent project.      cryptocurrency Bitcoin Airdrop BSC Bitcoin ETH XSpaceDog XMD Airdropstario,32807.19,Calabar,8,577,FALSE,FALSE,6/23/2017 20:27,TRUE,FALSE,577,1,1
1633,7/14/2021,1.41538E+18,"Join Pi Network, Many people missed the opportunity of Mining Bitcoin &amp; Ethereum because they believed it was worthless. ""Pi""(π) is better and easier to mine with your phone. BTC BNB ETH LTC XRP ETN DOT DOGE Join link   Referral code: AYAT ",32807.19,,163,1413,FALSE,FALSE,11/10/2013 10:45,FALSE,FALSE,1413,0.633333333,0.066666667
1634,7/14/2021,1.41538E+18," This project looks very interesting. I am interested, and I will support this project until it is successful according to the plan that has been set    Bsc BinanceSmartChain Bitcoin Ethreum Airdrop",32807.19,,32,877,FALSE,FALSE,10/29/2020 15:47,TRUE,FALSE,877,0.7,0.55
1651,7/14/2021,1.41538E+18,"   As we all know, peoples are talking about inflation. We need to do something about it, to save our asset, and Crypto is a solution. By buying Bitcoin    the value of our asset will be secure as it will not decrease but increase. DM me If you are interested for more info.",32807.19,United States of America,2240,1539,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1539,0.533333333,0.383333333
1663,7/14/2021,1.41538E+18,[1D] Bitcoin market is weakly trending down current momentum suggests the market is neutral. wallstreet forexsignals entrepreneur visit:  for more!,32807.19,,417,195,FALSE,FALSE,8/24/2015 14:03,FALSE,FALSE,195,0.453472222,0.023611111
1683,7/14/2021,1.41538E+18,  A coal company has a large stake in one of the biggest publically traded Bitcoin miners .,32807.19,United States of America,1921,1334,FALSE,FALSE,5/26/2013 16:10,TRUE,FALSE,1334,0.428571429,0.214285714
1702,7/14/2021,1.41538E+18, The project is implemented very professionally and has a clear development plan. .iam participant and this amazing good project nice Bsc BinanceSmartChain Bitcoin Ethreum Airdrop,32807.19,,95,1038,FALSE,FALSE,9/5/2019 6:04,TRUE,FALSE,1038,0.602666667,0.426
1708,7/14/2021,1.41538E+18, Start that planting option in  wallet and make me happy ,32807.19,United States of America,441,215,FALSE,FALSE,10/3/2019 9:10,TRUE,FALSE,215,1,0.8
1711,7/14/2021,1.41538E+18," It's rich coming from the creator of a joke clone of bitcoin, isn't it?",32807.19,Moscow Time,14230,594,FALSE,FALSE,8/7/2014 20:35,FALSE,FALSE,594,0.75,0.375
1727,7/14/2021,1.41538E+18," This will definitely be a successful project, as it has a great team that is more than qualified and focused on making this project a success.   BSC AMDTOKEN AIRDROPSMEDIA Airdrops Bitcoin ElonMusk",32807.19,,145,622,FALSE,FALSE,10/18/2020 13:48,TRUE,FALSE,622,0.55,0.5875
1729,7/14/2021,1.41538E+18,Hey I joined a network called SurveyJ and earned $374 today! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $40 signup bonus!  surveyj cashapp bitcoin,32807.19,,359,259,FALSE,FALSE,5/27/2015 22:24,TRUE,FALSE,259,0.496969697,0.142424242
1753,7/14/2021,1.41538E+18,Shocked to discover the disaffected creator of a coin meant to make fun of Bitcoin (which has now become a billionaire’s play thing) still doesn’t like Bitcoin. ,32807.19,Subscribe to The Breakdown →,50486,4434,FALSE,FALSE,4/25/2008 2:01,FALSE,FALSE,4434,0.5,-0.2
1760,7/14/2021,1.41538E+18,also much more pressure and attention should be put on ethereum which is potentially more socially damaging than bitcoin as you can do more stuff than mining ponzicoins but the fash ideology crystallized on its core remains,32807.19,United States of America,567,568,FALSE,FALSE,4/20/2012 16:45,FALSE,FALSE,568,0.391666667,0.383333333
1780,7/14/2021,1.41538E+18,"1000 satoshi every 60 minutes. only at  come and claim it guys, its free bitcoin faucet btc freebitcoin",32807.19,,1231,1310,FALSE,FALSE,2/8/2015 12:27,TRUE,FALSE,1310,0.9,0.2
1787,7/14/2021,1.41538E+18,bitcoin Take your time. I am happy to wait. ,32807.19,United States of America,543,1503,FALSE,FALSE,4/10/2013 20:16,FALSE,FALSE,1503,1,0.8
1794,7/14/2021,1.41538E+18,   It's a quick read and easily available in PDF on clearnet.Very powerful and accurate description of authority as merely an ideology and belief which leads us to the evilness we see in the world today through tyrannical governments and statism.,32807.19,Galt's Gulch,2643,990,FALSE,FALSE,8/29/2018 18:20,TRUE,FALSE,990,0.606666667,0.186666667
1807,7/14/2021,1.41538E+18, will be my next favorite   GEM LAUNCHPAD ADA CARDANO BSC Bitcoin IDO,32807.19,,78,519,FALSE,FALSE,2/27/2015 11:13,TRUE,FALSE,519,0.5,0.25
1815,7/14/2021,1.41538E+18,"  Billions of people on this planet don't have access to reliable currencies, banks, stocks, gold or even real estate. Bitcoin fixes this",32807.19,,20,147,FALSE,FALSE,2/19/2018 22:49,TRUE,FALSE,147,0.3,0.2
1830,7/14/2021,1.41538E+18,[1D] Bitcoin market is weakly trending down current momentum suggests the market is neutral. rt listen stockmarket visit:  for more!,32807.19,,417,195,FALSE,FALSE,8/24/2015 14:03,FALSE,FALSE,195,0.453472222,0.023611111
1834,7/14/2021,1.41538E+18,Grayscale Bitcoin Fund Advances ETF Plans With New Partnership  wealthtech regtech,32807.19,Benelux,4329,3958,FALSE,FALSE,11/5/2017 20:11,FALSE,FALSE,3958,0.454545455,0.136363636
1849,7/14/2021,1.41538E+18,   I think herein is the main difference in our believes. I believe bitcoin doesn‘t need approval from anybody. It will take over the world without authorities granting it permission.,32807.19,,49,421,FALSE,FALSE,9/7/2018 15:48,FALSE,FALSE,421,0.333333333,0.166666667
1875,7/14/2021,1.41538E+18,"  we do discuss defi with policymakers. but in a hearing environment we have to answer the questions we’re asked. In general, the questions we get are still mostly about bitcoin.",32807.19,United States of America,120825,2459,FALSE,FALSE,5/9/2008 5:38,FALSE,FALSE,2459,0.5,0.275
1902,7/14/2021,1.41538E+18,"    You do understand that gold would have to 3x to outperform Bitcoin for, checks chart, the last 6 months. Also that gold has never done anything remotely close to this? Oh, no, you don't. It's literally poverty metal. ",32807.19,The Multiverse,236,658,FALSE,FALSE,9/18/2009 3:02,TRUE,FALSE,658,0.133333333,-0.05
1907,7/14/2021,1.41538E+18,"   im going to act wild here: but who invented  and if his personal brand is a ghost, does that have a good or bad impact on the brand?",32807.19,Satellite - Vaal Triangle,98,481,FALSE,FALSE,10/26/2017 6:24,TRUE,FALSE,481,0.491666667,0.025
1929,7/14/2021,1.41538E+18,  “You will never lose money if you buy the top” - Michael Saylor on Bitcoin,32807.19,Crypto,66859,292,FALSE,FALSE,7/4/2015 23:04,FALSE,FALSE,292,0.5,0.5
1943,7/14/2021,1.41538E+18,"In particular I have tried personally to push back on the misconception that Bitcoin is ""right wing."" It is not, it is a neutral technology. Money is for everyone, including progressives: ",32807.19,Sign up here! 👉,823,583,FALSE,FALSE,7/14/2008 15:39,TRUE,FALSE,583,0.292261905,0.113095238
1945,7/14/2021,1.41538E+18,"     That's a fair point. He does seem to have more people on that are focused on, how do I say this nicely, shitcoins. He should have more bitcoin only people on to talk about all the cool stuff happening",32807.19,Lost at sea,190,435,FALSE,FALSE,3/20/2018 14:38,TRUE,FALSE,435,0.758333333,0.441666667
1946,7/14/2021,1.41538E+18," The project is great very professionally and has a clear development plan. Made by a very professional and experienced team.Without a doubt, this is one of the best projectseififinance Eifi airdrops bnb bsc bitcoin",32807.19,,13,472,FALSE,FALSE,4/19/2020 13:21,TRUE,FALSE,472,0.432222222,0.493333333
1952,7/14/2021,1.41538E+18,"₿ Bitcoin — and the cryptocurrency market as a whole — has gone through several periods of sudden popularity and, indeed, media frenzy, before crashing back down to reality.Read more: CryptocurrencyMarket Blockchain",32807.19,,7,108,FALSE,FALSE,1/17/2019 13:01,TRUE,FALSE,108,0.281481481,0.090740741
1972,7/14/2021,1.41538E+18,How many python bitcoin are there? ,32807.19,vizianagaram,231,559,FALSE,FALSE,6/19/2012 12:27,FALSE,FALSE,559,0.5,0.5
1975,7/14/2021,1.41538E+18,  Power The Mogul PlatformWebsite: Telegram: High farming yieldNFTs + DeFi for moviesMogulLive Mogul FilmFinance NFTs Defi Crypto altcoins Bitcoin ,32807.19,Bangladesh,695,1543,FALSE,FALSE,10/9/2019 14:13,TRUE,FALSE,1543,0.54,0.16
1976,7/14/2021,1.41538E+18,Get use to taking a sack full of USD for a loaf of bread!Bitcoin protects you! ,32807.19,United States of America,542,1513,FALSE,TRUE,11/27/2017 21:48,TRUE,FALSE,1513,0.55,0.4375
1980,7/14/2021,1.41538E+18, Especially Thanks For sharing a great Giveaway Project  I Hope This Project Future is Bright More Success &amp; Go To The Moon   God bless   cryptocurrency Bitcoin Airdrop BSC Bitcoin ETH SafeTrum TRUM Airdropstario,32807.19,,121,630,FALSE,FALSE,5/3/2020 9:01,TRUE,FALSE,630,0.429166667,0.45
1982,7/14/2021,1.41538E+18,"Publicly traded Bitcoin miners in North America are getting larger, greener, and more productive. As they become better capitalized they are also becoming bigger hodlers.   deposited 95% of its BTC production into custody thru July 12. ",32807.19,United States of America,1364240,479,TRUE,TRUE,1/29/2011 20:11,TRUE,FALSE,479,0.486111111,0.241666667
1986,7/14/2021,1.41538E+18," just do it with a small percentage. Then, each year, you can just take out a new loan to pay off the last while bitcoin continues to accrue in value. That way you're not paying taxes and all you have to do is pay the monthly fee.",32807.19,Meta,6355,2186,FALSE,FALSE,11/22/2017 20:43,FALSE,FALSE,2186,0.307070707,-0.037878788
1989,7/14/2021,1.41538E+18,Big airdrop click link enter user namegmail and verify gmailselected password Must join 79$ free 50000000$ giveawayNote: this airdrop free don't pay any fee ,32807.19,India,53,662,FALSE,FALSE,7/11/2014 10:40,FALSE,FALSE,662,0.566666667,0.266666667
